Delivery_person_Age,Delivery_person_Ratings,distance,Time_taken_min
32,4.7,13.989916877276224,26
29,4.8,6.232179267965744,20
24,4.9,10.756185975480696,23
28,4.6,12.099251698245435,39
39,4.9,1.5522470243425357,23
36,4.1,6.290134677634678,36
35,3.6,12.162009006258526,35
31,4.0,7.683765443179538,32
22,4.6,20.44292976252901,13
32,4.2,17.097524927197277,31
32,5.0,5888.690600493777,13
34,4.2,12.239035527316547,49
22,4.9,12.099170988010789,46
37,4.8,17.07649014379418,41
34,4.3,7.441053171025973,37
29,4.6,12.293611218402292,35
23,4.6,9.19288134903859,28
38,4.3,7.683744768651806,34
28,4.9,6.290134677634678,22
32,4.3,16.385045825960674,42
22,4.9,4.663544352411342,24
25,4.7,11.00773476374462,23
37,4.2,16.15143830673367,43
35,4.9,1.512568616883653,34
20,4.6,4.657590955429032,23
22,4.7,4.591636071833539,33
20,4.5,3.1055339788857887,22
24,4.5,6.128757701630158,26
36,5.0,7.439850531565586,39
28,4.7,13.682516298591963,33
29,4.6,16.903235903520294,16
27,4.7,6.210098947886211,16
29,4.5,1.4897768153108435,18
37,4.2,7.862668167410368,48
29,4.7,12.417487520918202,29
39,3.8,11.923472540743465,37
29,5.0,9.19288134903859,23
23,4.7,1.5264010396835188,11
23,4.8,1.5300320235204852,18
27,3.7,8.93788015582957,49
34,4.5,4.579058880995207,29
21,4.9,12.58026782240096,19
27,4.9,10.865065738215876,29
33,4.8,3.0736169345595563,17
31,4.9,6.147106622705237,40
35,3.7,14.15280068944862,34
34,4.0,13.581198240268998,39
33,4.3,14.021726512882225,46
25,4.8,12.257687886803152,19
25,4.7,12.420750390870992,29
26,4.5,16.721203191622664,25
28,4.5,10.756770071391678,18
32,4.4,7.790160607220327,34
26,5.0,7.760928146684985,16
31,4.8,9.074342229264849,30
36,4.6,4.717601092054723,32
28,4.7,16.903843893840016,23
39,4.4,1.552757802255354,20
24,4.6,5.952987295249576,25
21,4.7,7.601265908224533,20
39,4.9,9.177484636525882,30
20,4.8,9.314115494737882,11
26,5.0,7.601027931405062,31
35,4.7,9.363084628484572,17
36,4.9,4.537394871786458,19
33,4.0,9.313528459379995,35
34,4.9,20.205936390186515,27
37,4.9,14.022253080995734,43
22,4.3,4.494206641886593,32
20,4.8,10.711185800959706,23
23,4.9,7.44893737972967,15
39,5.0,20.080737234983477,42
24,4.9,9.193520993944482,24
22,5.0,3.073677586372093,24
27,4.8,16.38435115645366,24
27,4.9,4.596698554557409,29
35,5.0,16.385802266862363,40
38,4.9,6.210543032490164,26
33,3.0,13.973727486522742,32
37,4.8,6.232179267965744,38
34,4.2,1.5524171512663978,47
33,4.3,3.052751159643992,20
33,4.6,7.761768725951301,26
28,4.6,10.587773645835735,18
21,3.4,17.07649014379418,42
37,5.0,20.851544689623463,30
29,4.5,3.108902629159079,14
31,4.6,20.44292976252901,17
36,5.0,12.418009922382735,25
22,4.6,10.704238934519108,18
30,5.0,9.315729044610324,28
31,4.9,10.587815903448728,20
32,4.6,7.790314135591803,27
22,4.9,7.660692882261083,32
30,5.0,3.104402431477633,28
24,4.9,19.61782456145108,26
28,4.9,1.4898285870173964,15
21,4.7,5.860369574648301,27
38,4.9,16.72238039080439,23
29,4.6,4.657987774596273,26
31,4.7,13.582583564897286,16
27,4.6,1.5368285452421355,16
26,4.8,6.209089325963488,17
38,4.1,16.659917302375856,39
25,4.6,4.6571597822820685,10
20,4.9,9.0744863163354,17
21,4.8,20.18269322461172,28
35,5.0,12.100287598006355,17
21,5.0,12.25692774591406,35
34,4.9,9.074331008325888,28
23,5.0,12.41898167230392,18
24,5.0,10.427571382480744,24
30,4.9,13.973207156405028,40
36,4.6,9.32672525872147,30
25,4.7,19.65982489949044,39
35,4.9,3.058924545938431,28
37,4.7,9.219708856173831,22
30,4.6,19.974568469352192,25
21,4.7,12.418009922382735,26
29,4.6,3.073397297635909,49
38,4.6,1.5295062057769913,22
28,4.7,9.122016850833283,27
24,4.5,1.4901739564931824,16
31,4.3,13.680908173877048,37
20,4.7,12.464528059716644,18
36,3.7,12.098699936279209,35
28,4.8,9.056672984546305,16
34,4.4,16.903050893203687,31
39,4.9,13.621026777728382,49
30,4.2,4.561112369848115,32
26,4.7,7.648179253473649,20
29,4.7,19.659851482291483,16
20,4.6,7.600983953739471,16
31,4.4,20.18269322461172,47
37,4.5,4.610285665960272,22
21,4.8,11.00773476374462,33
25,4.9,1.5524064590046618,19
26,4.7,1.552587981794941,19
30,5.0,7.325368489858038,19
33,4.9,14.15280068944862,37
31,4.6,12.435183278612342,19
28,4.5,10.756185975480696,27
33,4.8,19.47125401130645,27
22,4.8,16.721203191622664,21
24,5.0,1.552560770108671,21
26,4.0,20.863625061565816,39
28,4.5,10.723286946137495,20
23,4.7,4.544228016639861,27
30,4.1,4.537989684962777,21
21,4.5,3.1161284905751767,41
32,4.3,12.25607644546856,37
26,4.8,4.530163033904196,29
30,4.1,1.5322647895219277,25
31,4.8,3.109058525591302,32
27,4.6,10.562878909252897,26
31,4.9,10.867138302160235,48
28,4.6,7.772429015118305,22
28,4.6,12.241181140730983,16
24,4.6,10.866202682035826,21
22,4.6,6.129085334980087,33
27,4.7,9.081139807540945,23
24,4.1,16.113681164807037,40
34,5.0,2.979496955631163,26
33,3.6,19.04318217718017,36
25,4.7,4.537843333696582,14
28,4.9,20.176811965426356,10
29,4.7,9.179538450825504,17
28,4.4,17.16640850464352,42
35,4.6,4.674184358398579,27
26,4.6,17.138041435509773,18
28,4.8,3.0251492856773803,17
35,4.3,7.761726486394692,35
20,4.9,14.02323208308413,28
32,4.8,6.128363939648328,30
35,4.5,1.5725337292863206,22
34,5.0,20.177742451193726,32
30,5.0,10.704672233867438,28
29,4.6,3.1053645449071565,27
25,4.6,12.237167878708906,31
27,5.0,10.865584127340671,28
25,4.5,3.018828463384802,13
37,4.0,1.509575604266107,38
32,4.7,1.5725337292863206,30
28,4.7,6.176541436789505,16
30,4.3,12.29356968829498,34
20,4.8,7.790160607220327,12
33,4.3,10.881077849232788,36
26,4.6,7.448318246839861,23
25,4.5,13.680987399156823,12
34,4.9,5.959293109821584,24
22,4.5,9.220209378255118,43
35,5.0,1.5320227740635557,17
36,4.3,12.237379473671204,34
26,4.8,5.875219258491899,22
29,4.6,17317.728723759523,15
37,4.9,4.589345115377453,30
20,4.1,6.290134677634678,45
37,4.2,7.646104748321333,36
29,4.6,13.973760919163851,34
30,4.8,6.08094902595068,30
29,4.6,9.176325854672063,18
39,4.6,4.674143698976654,15
35,4.5,4.681774575928857,18
34,4.6,5.8605768949097286,34
38,4.2,5.969080903053881,34
24,4.4,10.756961091859951,37
30,4.3,20.253058591951973,32
29,4.7,14.15280068944862,32
35,4.9,16.60127679034639,20
21,4.9,9.315069177421467,24
29,4.6,10.564409665969912,40
38,4.6,1.5126653201049498,22
23,4.7,16.851738065958237,16
36,4.8,14.15280068944862,41
27,4.6,7.772618958964917,26
25,4.9,19.39446830388421,26
34,4.7,12.463883024166927,37
31,4.9,9.326428318804076,34
29,4.8,13.42905214553439,24
25,4.9,4.610390241502114,18
32,4.5,12.41779235161686,34
29,4.9,20.85333460818577,24
29,4.6,17.29786575291325,44
35,4.9,12.098761963862684,46
27,4.8,20.287264795752957,10
34,4.7,7.647092834675559,16
26,4.9,4.544232356931138,21
33,4.8,2.979763497462095,29
36,4.6,7.448557979574216,32
34,4.9,4.578983929546771,35
39,4.6,9.435201537430713,25
31,5.0,9.435201537430713,31
20,5.0,19.76188040923125,16
37,4.9,12.099096916817428,29
29,4.6,10.254746830465765,27
31,4.1,3.1162037143241816,40
30,4.0,6.128684140033017,48
34,4.8,9.074573554009332,17
35,4.7,4.632377977733079,19
27,4.7,10.756383853403502,28
39,4.9,4.595950274789243,27
30,4.6,7.550318061414838,30
39,4.6,1.5295062057769913,19
38,4.9,4.656983638230631,29
21,4.8,19.65982489949044,26
34,5.0,7.683697910285141,30
23,4.9,4.589124571257417,10
33,4.1,6.050094908857793,33
28,5.0,6.128804224238824,24
38,4.9,1.5546198107730695,29
38,4.8,4.717601092054723,27
28,4.9,12.43491429512059,15
39,4.5,7.76148623771488,30
39,4.1,20.25378851608621,47
24,4.4,10.906257371571431,38
32,4.8,9.055525276451691,18
26,4.8,7.762500242365809,15
27,4.7,7.631413514278938,13
24,4.9,13.406000552536549,15
26,4.9,13.97195088297782,27
23,4.9,10.86626186071393,25
31,4.7,3.0595542475950825,23
28,4.9,10.7246720867354,23
37,4.7,10.756185975480696,28
22,4.9,17.138077427627362,28
26,4.5,9.193520993944482,16
33,4.9,7.562364213495182,19
39,4.9,7.660898979387943,39
29,4.5,1.5292976945193515,10
24,4.7,1.512602129242317,16
32,4.6,7.660520124204573,28
34,4.7,17.137830077714046,41
28,4.6,12.421212735966272,38
28,4.8,1.5305886485689215,16
24,4.9,1.5263832936831832,15
23,4.9,3.029559739501292,28
26,5.0,12.116950608888647,15
23,4.6,20.253518127453454,15
27,4.0,3.018700802438976,20
27,4.5,1.520356596171103,21
23,4.1,6.051108888205529,38
21,4.7,6.147215320061263,18
26,2.7,13.969606427684226,32
38,4.7,20.44292976252901,49
37,4.6,6.2321502588297575,19
20,4.7,17.078934089495423,19
31,4.7,2.980249384918674,16
37,4.9,1.5580739318109509,24
34,4.3,3.0269313947755,22
29,4.6,10.683811825489316,25
21,4.6,10.684082824870355,24
24,5.0,9.363950447567518,22
26,4.5,3.108902629159079,18
21,4.0,4.537860442229112,15
30,4.0,16.8478956316427,36
24,4.7,6.049956259947208,13
22,4.6,2.984522628644554,20
29,4.6,9.435201537430713,28
24,4.8,1.5725337292863206,13
23,5.0,8.938197833559254,24
21,4.7,7.646104748321333,19
36,4.6,19.97292994794268,32
24,4.7,9.193469879776083,27
25,4.9,4.596926091184952,10
33,4.1,20.85342649196895,37
36,4.9,16.903843893840016,16
20,4.8,3.0188764660304765,26
35,4.2,9.087937068016329,38
24,4.5,3.104402431477633,16
22,4.8,4.587980157997274,13
31,4.4,16.635315203255878,36
20,4.9,12.161605446009546,29
34,4.1,20.182482607604825,49
30,4.6,1.554514382187431,42
31,4.6,6.050355980667544,27
27,4.7,13.582511011043518,19
29,4.6,12.099170988010789,13
26,4.6,12.58026782240096,19
29,4.7,20.176811965426356,15
38,4.9,10.427367606158208,47
39,4.9,9.314976789361037,19
21,4.6,7.56249128886185,22
32,4.9,19.471485569343805,23
33,5.0,1.5527615060232507,17
25,3.5,10.7054684785304,40
35,4.6,16.635798060903895,29
23,4.7,1.544198181024939,22
20,5.0,3.0253447684077948,18
21,4.8,19.910592397095478,12
34,4.1,17.29786575291325,37
37,4.0,3.1051455399284373,20
29,4.6,4712.353151033008,41
21,4.6,20.20680429578236,38
37,4.9,3.0251186390180176,27
37,5.0,20.44292976252901,29
20,4.5,19.361976407426454,49
37,4.6,7.803047130084717,18
32,5.0,9.121421674136268,27
25,4.9,16.720582121840994,19
22,4.7,7.601681384870109,17
30,4.9,1.5264010396835188,36
28,5.0,3.04066679807693,10
21,4.7,13.77076958377082,24
24,4.6,3.145067434621583,18
21,4.5,12.257021346005944,21
28,4.6,19.65962528368346,47
34,4.9,17.075594401072465,41
28,5.0,12.116950608888647,20
24,4.8,6.290134677634678,21
37,4.9,9.077679565695163,16
28,4.8,13.611337814320953,25
33,5.0,4.658255524232583,38
32,4.5,9.32682954252004,29
22,4.9,10.756895455613956,35
30,5.0,13.631282080461435,49
20,4.9,9.19233320768987,13
34,5.0,10.88065083153164,27
20,4.8,20.44292976252901,18
35,4.5,13.788957415778432,23
32,4.6,13.611428630407518,25
26,5.0,16.63495545420935,28
20,4.8,7.762633866101948,21
38,4.4,10.806640241071362,38
39,4.9,3.064659840797097,14
28,4.8,13.217038837661814,47
35,4.5,10.587929946826758,28
21,4.6,3.1162485097897914,16
37,4.3,3.040697853651506,33
36,4.1,19.976712110349872,37
24,4.8,14.021816217040834,33
25,4.8,16.72238039080439,23
22,4.8,20.205786629218224,37
34,4.7,4.52822500931378,20
25,4.2,9.435201537430713,23
27,4.6,2.9794101120234657,15
27,4.9,9.087937068016329,15
24,4.6,20.18269322461172,29
20,4.5,2.9846132472408096,11
29,4.9,3.025153366886616,19
30,4.2,6.290134677634678,33
36,4.9,20.85159874013553,30
30,4.7,7.762633866101948,31
29,4.6,3.0251186390180176,14
24,4.8,16.635416274182578,39
30,4.2,5.8745153545384685,32
24,4.7,19.367701972031373,20
37,5.0,3.073397297635909,25
20,4.7,4.596336792439127,12
38,4.8,20.851862908260987,42
21,4.5,6.08144091176014,27
33,4.7,6.232380002107321,29
28,4.8,7.4502858459465395,30
36,4.7,3.027096857241899,17
27,4.8,10.865065738215876,13
29,4.6,17134.50358723412,43
31,4.9,9.055525276451691,24
31,4.7,16.112165851091362,20
33,4.7,12.419602041029952,44
24,4.9,4.54423097525285,14
29,5.0,10.756770071391678,28
20,4.6,13.97318265391717,37
32,4.6,8.938685874464054,28
25,4.0,1.5295062057769913,24
27,4.9,20.180811280904425,27
33,4.5,4.6634322016198295,30
32,4.6,10.641157729337486,49
32,4.6,1.4897343062373762,34
27,4.3,12.100157238169174,31
38,4.7,1.536833442519257,17
29,4.6,8.952874565652438,18
39,4.4,16.609255559078086,33
22,4.7,3.018663448352764,15
37,4.6,1.5300320235204852,26
35,4.4,3.052751159643992,20
29,4.8,9.055525276451691,15
39,4.1,19.880040740546317,32
30,4.4,16.659890497111576,41
38,4.1,16.851875921652915,42
37,4.5,4.469557550709459,28
31,4.2,3.0253447684077948,34
33,4.4,9.313347514768436,35
35,4.8,1.514786139865219,25
32,4.8,9.121036990826411,27
35,4.7,19.658727827948344,39
36,5.0,16.153774202105687,25
34,4.8,6.217689734999503,33
39,4.6,13.970652398309912,20
32,4.6,20.25374838683832,18
36,4.8,12.099390766640973,30
22,4.8,7.772429015118305,10
35,4.4,17.07649249561196,40
23,4.9,16.634870118211385,41
26,4.9,4.540569477331834,16
21,4.9,20.071761351648224,26
24,4.6,3.0187169050721665,17
30,4.8,2.979527470384512,24
38,4.6,1.509357191576567,21
36,4.7,4.674295333360993,26
22,4.7,13.83001622650836,12
37,4.8,7.6835568584307055,27
33,4.8,3.059709961318304,16
29,4.6,13.612393202818415,37
24,5.0,2.979750394372829,16
39,4.8,1.5321547990761482,20
37,3.8,17.076407856166043,39
28,4.9,4.631940836710764,23
30,5.0,13.6810569589136,42
35,4.6,4.657952854119634,38
36,3.5,16.385085235064917,37
26,5.0,4.682031950204985,18
25,4.7,17.13787992418603,18
23,4.4,1.5725337292863206,20
29,4.6,7.441031749342384,19
31,4.6,13.589006601040678,25
28,4.8,9.121874253617262,11
33,4.1,9.121350389794127,34
32,4.1,4.674318854029878,37
21,4.8,10.724189700859627,31
27,5.0,8.938097379310701,12
29,4.7,14.15280068944862,13
33,4.5,9.088078142012026,25
30,4.6,4.657590955429032,43
25,4.9,3.0599333272413856,14
30,5.0,10.602507301515567,26
31,4.9,7.7617353876913695,18
35,4.6,7.862668167410368,29
29,4.6,3.073563962914452,15
26,4.9,9.157669973714864,32
25,4.8,19.88265014741632,17
38,4.9,19.6286313603786,21
35,4.6,9.056109430301545,15
26,4.7,16.902909983696322,11
21,5.0,9.074331008325888,31
34,5.0,5.992231876438848,18
34,4.9,16.368215933468495,31
29,4.6,17179.711484598884,15
21,4.7,1.5094817638290985,14
26,4.8,10.868212517102938,22
34,4.3,13.409281444577916,36
27,4.7,9.435201537430713,17
28,4.5,1.5607149148635842,19
22,4.6,5.959293109821584,10
22,4.9,6.037529176542944,22
38,4.2,16.849939918016943,35
30,5.0,3.10548530628148,25
25,4.6,12.435597855540363,24
20,4.6,1.554544022810222,27
29,4.9,13.973177561576213,28
25,4.0,7.772618958964917,34
32,4.2,9.175193844437285,33
21,4.3,1.529751878579701,26
22,5.0,13.762197002525296,34
26,4.7,19.359307695551315,17
33,4.1,7.772253320446222,21
21,4.8,9.076358225887306,14
20,4.6,6.1163872292651495,20
30,4.6,4.596698554557409,20
36,4.4,19.97591692313584,33
26,4.9,3.145067434621583,27
34,4.9,5.960265171499854,19
29,5.0,3.0189069957364936,11
25,4.6,2.9795028505763823,11
34,5.0,6746.856584219273,26
36,4.8,11.00773476374462,46
35,4.2,12.116848260956994,38
25,4.1,3.1210525597446046,17
50,6.0,7.490065970202702,33
37,4.5,20.18063511411397,24
21,4.7,3.073391571442881,10
22,4.5,4.5442645096317325,15
28,4.5,1.558087473060446,14
26,4.7,12.23464551715604,14
31,4.8,10.279023976292116,30
31,5.0,9.327055824817068,16
25,4.6,16.72067899275337,23
34,4.8,12.101403911098084,49
30,4.2,14.15280068944862,32
34,3.9,12.350830179827938,41
28,5.0,6.122094799492485,11
30,4.9,10.866277692518208,44
30,3.8,16.600966466271768,42
24,4.8,10.586484616278236,39
28,4.6,12.41700384268753,15
32,4.9,19.76009151967485,41
22,4.7,13.77076958377082,12
38,4.9,13.620357163029286,24
32,3.9,19.975632175541328,31
32,4.9,2.9766353434911434,15
33,4.3,1.4899109729393811,24
37,4.9,9.31283846749252,27
31,3.8,14.021812013195875,38
37,4.9,20.206420943723945,46
26,4.5,3.018911481757933,23
38,4.7,3.145067434621583,16
27,4.8,14.022321513257122,29
30,4.3,1.5525809531930488,25
33,5.0,10.58713106938141,30
26,5.0,13.390975771119727,11
34,5.0,20.83122979934106,36
38,4.6,20.25401003649722,29
20,4.8,6.176431857672363,21
23,4.6,9.32672525872147,11
24,4.8,1.5094402621801488,17
39,4.5,2.9797958851313022,18
35,4.8,13.583440059633803,36
36,4.7,3.116288055541825,10
28,4.7,9.080693652587582,21
35,4.7,7.651068542725186,40
38,4.7,6.209976450705045,27
33,4.7,9.435201537430713,18
37,3.8,20.182728114833115,41
31,4.8,4.58776137897041,28
39,4.6,9.314908769970772,34
37,4.9,12.463937409088205,40
32,4.6,20.853653606522226,27
38,4.0,12.435302723482993,49
22,5.0,16.476603694343236,31
28,4.9,9.314920531575272,24
30,4.6,13.620342411997008,26
28,4.8,19.688553005364827,13
38,4.2,12.238686345325087,35
29,4.7,7.761768725951301,14
23,4.5,1.5204704557277704,20
38,4.6,17.13751702264012,41
25,4.7,7.562317945109373,22
27,4.6,10.565155904264325,24
25,5.0,7.660692882261083,24
39,4.2,6.242151513820097,45
38,4.0,10.757499697083032,34
37,4.9,7.647092834675559,15
27,4.7,10.865409153294255,12
20,4.8,1.4901538808202175,15
38,4.6,10.867473945951607,25
36,5.0,8.938588654178862,15
37,4.5,1.5299884479318049,30
30,4.8,1.5124736191444423,23
33,5.0,13.972131143082873,26
26,4.6,7.790424984867233,14
28,4.8,6.128551257918874,12
31,4.6,19.91300954559345,30
35,4.9,10.602589325657608,41
24,4.5,20.20634489518972,17
30,4.7,10.881199561003289,29
33,4.9,17.076704210539905,23
34,4.9,3.10513147754577,25
25,4.8,3.1054927165608044,10
33,4.9,7.601385733165002,26
39,4.6,12.233151216488867,30
22,4.7,19.839595859560124,29
20,4.7,9.088013799330726,23
26,4.9,4.5282365974492125,17
29,4.8,1.5203573134015247,19
31,4.6,6.290134677634678,18
39,4.2,16.824772113251285,40
30,4.6,10.86742683448041,27
28,4.6,3.10907341094769,28
20,4.8,16.641014927987452,22
34,4.4,16.648658888171504,32
26,4.7,4.530103329085747,27
39,4.7,7.546676276224407,25
35,4.3,10.587113705075796,35
27,4.7,7.720586657032439,11
27,4.4,1.5725337292863206,25
28,4.7,6.290134677634678,14
38,4.5,4.6743337880135964,30
20,5.0,19.975632175541328,26
27,4.9,3.0251186390180176,10
31,4.8,6.128804224238824,16
23,4.9,10.808568764939936,27
36,4.2,3.040641621538215,25
25,4.5,3.0736169345595563,16
29,4.5,1.5147941817696424,29
23,4.7,10.590448391072377,22
27,4.6,7.601681528342,20
23,4.9,1.5300320235204852,18
36,4.9,1.4686334355934356,19
24,4.9,7.660951720810321,19
29,4.6,1.5322885596945484,23
23,4.6,7.546670729115911,26
24,4.7,12.41779235161686,18
36,4.7,16.60006026589117,49
21,5.0,10.707286388619467,17
38,4.9,9.435201537430713,25
28,4.9,13.788169484006964,37
20,4.6,9.349055143285232,15
20,4.6,6.176608482718789,26
39,3.5,20.180811280904425,36
35,4.6,1.4686244307344405,27
39,3.7,19.975152579495987,32
29,4.6,10.427575355309898,11
20,4.7,12.418394742110715,16
30,4.6,20.831323891911687,36
23,4.9,12.073402311815489,25
34,4.7,7.763183552897893,30
34,4.7,12.099122314389144,25
38,4.7,13.392839212002585,26
33,4.6,4.47028648943395,25
26,4.8,3.145067434621583,11
24,4.7,1.5725337292863206,15
37,4.8,12.079253649322473,21
25,4.7,1.5725337292863206,26
24,5.0,3.058697313880567,13
24,4.7,10.756990051436178,15
20,4.7,9.315441635500324,11
26,4.7,13.612154686696034,25
34,4.9,12.58026782240096,21
33,4.9,13.766855008587,28
21,4.8,13.786669693634837,14
21,4.9,4.674324006382012,20
39,4.0,12.464266688013891,42
23,4.3,9.12151922589448,27
36,4.8,4.395412768889883,33
32,4.7,6.081185877714354,33
20,3.2,17.139219742258962,39
37,3.4,13.40647396886028,31
33,5.0,6.147194518583758,25
20,4.7,7.546817179242882,16
37,4.6,19.760798007029955,40
29,4.6,3.145067434621583,29
39,4.7,4.596738270617085,29
33,4.8,13.830709083522098,48
34,4.8,12.241181140730983,27
35,4.3,10.867421265092156,46
24,4.8,12.420599246806894,16
29,4.5,4.469620875558469,19
26,4.7,4.610120317987426,20
29,4.9,3.089736659702049,17
30,4.2,20.44292976252901,46
26,4.7,3.040893129641149,22
31,4.7,12.100157238169174,25
23,4.8,7.649724402449725,20
27,4.6,6.2108493245340295,11
38,4.9,4.674220356186495,31
25,4.6,16.635223376952894,15
26,4.4,20.182634488293992,33
34,4.8,14.15280068944862,32
21,4.9,9.18115180124748,20
36,4.9,6.21785141201631,15
29,4.6,6.209976450705045,30
24,4.7,16.635315203255878,25
20,4.0,19.395445581358786,39
26,4.7,4.469362226704669,22
31,4.4,4.537905323142224,33
20,4.6,1.5439804079494726,14
28,4.9,10.427575355309898,29
34,4.7,12.16230614509626,28
27,4.8,9.348325936764756,18
39,4.7,6.081591883832577,19
29,4.6,1.4922292227424243,26
31,4.3,13.428453377806186,38
39,4.7,10.280368205885546,26
37,4.9,8.937783115634607,25
34,4.0,9.12149906766255,34
38,4.2,1.5368588631563929,30
27,5.0,10.880905305082443,23
22,4.4,12.116950608888647,38
39,4.6,13.58306867027573,17
37,4.5,4.632486510687283,29
34,4.9,12.253528674537389,42
21,4.7,3.145067434621583,11
25,4.8,13.787860239172238,38
31,4.8,7.720324413180035,27
34,4.8,16.852444613264723,42
23,4.9,16.384502397510587,17
29,4.6,19.97569604145084,31
30,4.7,9.435201537430713,19
26,5.0,17.137487720369034,21
33,4.6,9.220550607824642,30
23,4.7,6.24266201557647,27
36,4.4,1.558157003350965,20
30,4.6,7.601385733165002,16
23,4.8,7.862668167410368,10
34,4.6,4.663566689152346,29
34,4.4,9.193373039577615,32
24,4.6,9.32660296123291,11
29,4.6,12.099374423361004,42
26,4.9,12.161642370388376,19
39,4.5,7.772523200443599,23
31,4.3,12.421212735966272,49
27,4.6,19.97436311932328,27
29,4.6,1.509439424217415,11
38,5.0,9.192686206948784,24
29,4.8,10.724189700859627,23
21,4.8,9.075521306663871,21
23,4.6,13.582342704259936,26
36,4.7,9.157673042593975,18
28,4.5,7.772282029629256,26
22,5.0,6.210607623189759,26
20,4.5,9.175193844437285,24
25,4.6,13.406000552536549,15
34,4.2,13.830206237242644,43
21,4.9,12.43553817483714,12
30,5.0,5.959018323622155,31
29,4.6,6.040041980293914,29
29,4.6,4.657672650623743,39
20,4.6,10.880364286277024,17
21,4.0,13.631449198481372,41
21,4.9,7.862668167410368,16
27,5.0,1.5725337292863206,25
30,4.5,4.537640130462831,18
37,5.0,3.116127220770883,12
24,5.0,5.962202685728364,18
26,4.7,13.405500819757052,35
32,4.8,16.65983831917015,25
34,5.0,1.5297989528625522,19
29,4.6,4.596336792439127,34
21,4.9,4.47028648943395,11
22,4.8,10.756383853403502,30
25,4.9,10.586910515510716,11
27,5.0,6.232380002107321,17
29,4.8,10.865464603780303,42
37,5.0,11.00773476374462,20
33,4.2,3.0736336615829787,37
24,4.8,1.4883285022954302,24
33,5.0,13.972194586929868,28
35,4.6,4.674324006382012,30
33,4.1,7.660520124204573,31
37,4.1,3.073422258763914,36
35,4.6,13.989249784536108,25
37,3.5,13.829273672566568,32
23,4.5,19.762371983679323,28
39,5.0,1.5581372391744734,25
26,4.7,10.594379693652762,38
30,4.4,6.1282497979816,45
29,4.6,8.811936584865819,28
26,4.5,12.074047498027545,16
34,4.8,6.232180611484738,29
32,3.6,13.830329612968612,37
27,4.5,13.58308621493468,23
38,4.2,3.1089837875131368,33
38,4.3,7.440983364732096,36
34,4.1,17.164806817113913,41
32,4.7,10.427571382480744,49
26,4.9,19.688340311678903,18
21,4.7,3.105133735234596,18
29,4.6,5072.851250298051,10
39,4.7,6.232392020791474,28
30,4.7,7.648690101362567,27
39,5.0,3.0406653633174847,16
23,4.9,1.5527001159062177,10
38,4.5,9.193093962702369,15
27,4.7,7.761284984440791,22
35,4.9,9.055361318454349,16
21,5.0,17.076407856166043,27
39,4.3,3.064510471474577,31
36,5.0,3.0187169050721665,14
38,4.3,7.546876906900319,28
29,4.6,6.21004516313671,11
22,4.1,4.657579589646416,22
26,4.8,16.901828274274926,27
31,3.6,20.253584375809584,31
37,4.8,3.058924545938431,15
26,4.7,17.077999100718745,28
22,4.6,6.147383751705012,28
23,4.6,10.427235657896192,29
33,4.3,10.641157729337486,38
34,5.0,20.857115324129342,27
24,4.3,12.464329547625573,34
29,4.6,7.862668167410368,23
23,4.9,2.976589528427393,13
35,4.8,16.659890497111576,49
30,4.4,10.417023783380408,42
25,4.7,10.867908640310205,19
21,5.0,7.461206718330892,20
27,4.9,6.290134677634678,15
30,4.9,16.608314041982428,46
23,4.9,1.513767561789151,17
38,4.7,7.55043565730042,33
30,3.8,16.72067899275337,40
20,4.7,19.042551215054168,16
31,4.9,12.101403911098084,23
36,4.6,12.42075005031394,22
33,4.3,10.5703532201614,41
36,5.0,7.762500242365809,34
34,4.6,11.923472540743465,27
39,4.9,13.771132894838225,26
22,4.6,10.807355603129176,27
23,4.8,13.405500819757052,18
31,4.8,1.512568616883653,20
29,4.6,20.44292976252901,22
34,4.8,19.6714327256756,24
23,4.7,10.868667520702909,33
29,4.2,4.527917012951369,49
23,4.8,4.58836023949328,17
24,5.0,17.098467518756365,21
39,4.5,10.725127399399016,27
31,4.9,19.659494006264435,31
27,4.2,16.72254842071454,33
35,4.6,12.58026782240096,42
25,4.6,1.5524082366564882,15
34,5.0,20.85333460818577,20
29,4.8,10.64218546208282,21
33,4.0,19.618656013660114,35
30,4.9,20.2065815105083,42
39,4.6,1.5526974438937056,27
35,4.5,6.232177403678717,17
38,4.1,1.5264010396835188,34
28,5.0,19.975632175541328,29
31,4.5,6.147073151032031,27
34,4.4,20.88781555498713,43
31,4.9,19.914316766458796,47
35,4.0,9.3268725291157,40
21,4.0,14.15280068944862,35
37,4.3,9.31302156464039,35
34,4.7,4.6105980334864025,22
22,4.9,6.218002348694166,26
31,4.6,16.3815985933698,26
25,4.9,7.660895664241893,26
26,4.6,3.018700802438976,25
31,4.7,16.852444613264723,39
24,5.0,19.66131020445878,20
36,4.5,20.44292976252901,47
32,4.4,4.717601092054723,31
34,4.6,19.915547551520856,23
36,4.8,7.5735286916855955,27
37,4.8,6.051989448511132,27
29,4.9,12.419632405530358,19
21,4.8,19.614735355629445,36
24,4.6,13.788282220013691,18
36,4.8,1.5092307910802,22
21,4.6,4.717601092054723,24
31,4.6,16.63562921867767,26
24,4.0,1.489799501808856,27
33,4.8,10.48588749704316,30
21,4.9,16.72197157113449,28
39,4.1,9.087980108212871,34
