Delivery_person_Age,Delivery_person_Ratings,distance,Time_taken_min,order_hour,time_of_day,peak_hour_flag,traffic_level
33,4.5,7.325358653271573,25,10,Morning,0,Medium
32,4.6,1.5204696675472833,17,22,Night,0,Low
28,5.0,16.384324359677176,41,10,Morning,0,Jam
24,4.7,10.757554773158116,41,9,Morning,0,Jam
38,4.7,3.10907341094769,18,17,Evening,0,Low
31,4.7,1.5441620252115225,29,14,Afternoon,1,High
39,5.0,6.232472211119566,19,11,Morning,1,Medium
22,4.9,4.596951629499317,14,20,Evening,1,Low
32,4.7,3.0599333272413856,25,22,Night,0,Medium
21,4.4,4.674266565274452,34,17,Evening,0,Jam
31,5.0,7.54517470499338,15,15,Afternoon,0,Low
35,4.3,20.20622646882993,32,14,Afternoon,1,High
23,4.6,12.209411273075464,30,22,Night,0,High
29,4.6,4.561152427256569,19,10,Morning,0,Medium
33,4.7,20.856833724898244,48,13,Afternoon,1,Jam
29,4.5,10.757554773158116,27,14,Afternoon,1,High
38,5.0,20.18379902594911,35,15,Afternoon,0,Jam
36,4.8,3.029527086813652,15,23,Night,0,Low
39,5.0,6.049993267691926,33,18,Evening,1,High
23,4.8,4.6566070460130335,27,19,Evening,1,High
28,2.5,16.38489468676678,43,16,Afternoon,0,Jam
29,4.5,9.056672984546305,12,21,Night,1,Low
29,4.6,13.972131143082873,19,20,Evening,1,Medium
26,4.9,10.866215152974826,23,19,Evening,1,Medium
24,4.7,13.620429458670325,28,19,Evening,1,High
20,4.0,20.253518127453454,39,22,Night,0,Jam
31,4.9,1.5725337292863206,41,21,Night,1,Jam
20,5.0,4.717601092054723,24,12,Afternoon,1,Medium
21,4.8,7.762605890245343,15,11,Morning,1,Low
31,4.8,3.0645346577470782,33,10,Morning,0,High
36,4.7,3.052756857307437,28,18,Evening,1,High
28,4.7,1.512584768578813,19,18,Evening,1,Medium
39,4.9,12.162009006258526,18,15,Afternoon,0,Low
29,4.6,4.5608906580201936,19,13,Afternoon,1,Medium
37,4.7,12.43500511451784,40,15,Afternoon,0,Jam
21,4.7,6.290134677634678,13,17,Evening,0,Low
39,4.8,14.044682503974627,27,18,Evening,1,High
28,5.0,6.209141643212615,28,17,Evening,0,High
35,4.7,7.790158927085036,31,17,Evening,0,High
31,4.7,10.868838190114497,21,10,Morning,0,Medium
37,4.9,4.587980157997274,30,22,Night,0,High
36,4.9,1.5203013368539595,25,10,Morning,0,Medium
29,4.6,1.5525820816222442,22,12,Afternoon,1,Medium
38,3.8,17.097073943177282,33,20,Evening,1,High
25,4.6,4.46935205273826,14,15,Afternoon,0,Low
25,4.5,9.348128423503685,26,22,Night,0,Medium
23,4.9,13.830756172608172,28,9,Morning,0,High
34,4.3,4.395412768889883,34,16,Afternoon,0,Jam
24,4.5,12.58026782240096,17,14,Afternoon,1,Low
36,4.7,10.880935438433784,22,12,Afternoon,1,Medium
24,4.5,9.0744863163354,20,19,Evening,1,Medium
27,4.9,9.327028546828888,26,20,Evening,1,Medium
23,4.6,16.3815985933698,39,10,Morning,0,Jam
30,4.7,5.958759869150673,18,19,Evening,1,Low
25,4.9,10.56440561516272,15,13,Afternoon,1,Low
22,3.6,4.6743337880135964,49,18,Evening,1,Jam
32,4.3,10.906324615073943,32,17,Evening,0,High
36,4.6,6.128363939648328,25,23,Night,0,Medium
31,4.9,8.810644611773109,26,19,Evening,1,Medium
30,4.3,3.064463855836048,31,21,Night,1,High
26,4.8,3.0643351463854707,16,23,Night,0,Low
35,4.8,3.1051298892162484,21,17,Evening,0,Medium
27,4.9,1.554506332709329,13,14,Afternoon,1,Low
39,4.0,6.232321450753127,33,8,Morning,0,High
31,4.3,16.641014927987452,40,21,Night,1,Jam
20,4.0,17.29786575291325,43,10,Morning,0,Jam
32,4.7,7.631524823554534,34,8,Morning,0,Jam
30,4.4,11.00773476374462,39,9,Morning,0,Jam
21,4.6,7.6315527431907375,22,9,Morning,0,Medium
29,4.6,9.21912356761151,20,22,Night,0,Medium
28,4.5,7.772241719523405,19,16,Afternoon,0,Medium
20,4.7,4.717601092054723,16,11,Morning,1,Low
32,4.0,10.724517748045963,40,22,Night,0,Jam
21,4.7,4.537601588064418,19,8,Morning,0,Medium
29,4.6,4.544211841489229,15,13,Afternoon,1,Low
20,4.9,16.6368750388607,29,18,Evening,1,High
23,3.3,13.830009311431366,36,10,Morning,0,Jam
20,4.5,13.581198240268998,25,13,Afternoon,1,Medium
20,4.6,12.256834609677291,13,16,Afternoon,0,Low
28,4.6,7.460568315492011,21,9,Morning,0,Medium
39,4.8,3.025345653221649,16,22,Night,0,Low
22,4.0,9.327028546828888,24,8,Morning,0,Medium
34,5.0,7.7618394221539715,25,14,Afternoon,1,Medium
22,4.6,20.182068898087945,14,18,Evening,1,Low
20,4.5,19.362825446415616,21,23,Night,0,Medium
28,4.5,4.591636071833539,12,11,Morning,1,Low
36,3.5,20.18269322461172,34,21,Night,1,Jam
36,4.6,13.620357163029286,27,20,Evening,1,High
20,4.7,10.64143695507064,38,17,Evening,0,Jam
31,5.0,9.220881802737226,25,18,Evening,1,Medium
29,4.6,19.97569604145084,39,16,Afternoon,0,Jam
27,4.1,4.717601092054723,37,8,Morning,0,Jam
29,4.6,13.680908173877048,26,14,Afternoon,1,Medium
28,4.7,13.682378876484885,20,21,Night,1,Medium
28,4.7,16.384324359677176,11,10,Morning,0,Low
22,4.5,13.682048188062453,24,16,Afternoon,0,Medium
38,3.6,13.390667794393616,41,21,Night,1,Jam
24,4.5,4.663344843093999,11,17,Evening,0,Low
36,4.9,20.85155740266031,30,12,Afternoon,1,High
20,4.0,6.037557938329838,33,9,Morning,0,High
35,4.0,20.20779793335838,42,13,Afternoon,1,Jam
26,4.5,4.469162258883854,13,21,Night,1,Low
32,4.8,1.5294841761001008,26,12,Afternoon,1,Medium
37,4.8,13.97275106350409,42,8,Morning,0,Jam
35,4.7,6.054030177983235,25,18,Evening,1,Medium
36,4.6,16.721430138856057,24,20,Evening,1,Medium
27,4.9,7.448298968601405,26,8,Morning,0,Medium
31,4.4,7.683765443179538,34,13,Afternoon,1,Jam
38,4.5,9.088078142012026,20,9,Morning,0,Medium
25,4.8,1.5725337292863206,17,16,Afternoon,0,Low
28,4.9,14.15280068944862,35,12,Afternoon,1,Jam
29,4.6,4250.071845398119,19,12,Afternoon,1,Medium
30,4.9,14.02184017066128,20,20,Evening,1,Medium
29,4.6,16.384334344091382,34,15,Afternoon,0,Jam
35,4.9,6.050486021641284,19,22,Night,0,Medium
32,4.5,10.565936169903276,30,17,Evening,0,High
22,4.7,9.435201537430713,19,10,Morning,0,Medium
37,3.9,11.00773476374462,33,16,Afternoon,0,High
26,4.9,4.527997212574592,26,18,Evening,1,Medium
27,4.8,3.108925571154758,12,9,Morning,0,Low
20,4.7,16.722118375772798,18,14,Afternoon,1,Low
29,4.6,17.13749142638868,32,14,Afternoon,1,High
23,5.0,19.688340311678903,27,11,Morning,1,High
30,4.9,3.1089998000392547,18,14,Afternoon,1,Low
24,4.8,7.761780026109035,18,11,Morning,1,Low
37,4.4,3.058281575249606,27,22,Night,0,High
27,4.9,3.1211886658760206,12,9,Morning,0,Low
34,4.6,1.5368285452421355,29,9,Morning,0,High
21,4.8,6.080918142449212,36,19,Evening,1,Jam
22,4.6,9.314419797614722,21,15,Afternoon,0,Medium
29,4.6,1.5580833985943423,49,19,Evening,1,Jam
29,4.6,4.663439017652866,26,14,Afternoon,1,Medium
25,4.7,3.020634731038011,12,21,Night,1,Low
33,4.6,1.5545063790422489,15,18,Evening,1,Low
21,5.0,3.073618468414652,17,14,Afternoon,1,Low
26,4.6,4.674393132741266,21,12,Afternoon,1,Medium
33,5.0,7.761768725951301,27,8,Morning,0,High
23,4.8,13.61087757567187,29,8,Morning,0,High
28,4.7,1.4923329756049928,38,22,Night,0,Jam
32,4.8,7.683740930982834,25,15,Afternoon,0,Medium
21,4.3,9.088078142012026,28,17,Evening,0,High
24,4.9,19.36258018346535,15,8,Morning,0,Low
26,4.7,20.18093693173945,20,12,Afternoon,1,Medium
36,4.6,12.257619701209563,44,13,Afternoon,1,Jam
29,4.4,3.145067434621583,23,13,Afternoon,1,Medium
37,4.8,9.176325854672063,29,11,Morning,1,High
35,4.4,7.761726486394692,36,13,Afternoon,1,Jam
20,4.6,19.878389859458043,22,16,Afternoon,0,Medium
23,4.7,12.162428272787263,22,22,Night,0,Medium
23,4.6,7.448626618603384,17,8,Morning,0,Low
29,5.0,13.829273672566568,21,9,Morning,0,Medium
26,5.0,6.290134677634678,13,15,Afternoon,0,Low
34,4.3,1.5525609831259377,33,15,Afternoon,0,High
29,4.6,9.22058182648005,15,16,Afternoon,0,Low
24,4.8,1.5204556895834411,15,11,Morning,1,Low
28,4.7,9.121350389794127,20,10,Morning,0,Medium
27,4.9,19.61782456145108,44,8,Morning,0,Jam
24,4.7,16.901659094573038,26,10,Morning,0,Medium
39,4.7,10.724430107278732,29,8,Morning,0,High
35,5.0,6.128363939648328,28,14,Afternoon,1,High
39,4.6,19.97552008622187,25,11,Morning,1,Medium
29,4.6,9.074836683459448,13,12,Afternoon,1,Low
39,4.9,12.11693902359298,47,18,Evening,1,Jam
36,4.9,12.352576040470096,28,23,Night,0,High
38,4.3,1.554424975889943,25,9,Morning,0,Medium
28,4.6,9.326428318804076,12,18,Evening,1,Low
39,4.6,10.711185800959706,38,23,Night,0,Jam
25,4.1,12.11693902359298,42,15,Afternoon,0,Jam
22,4.9,12.463937409088205,26,8,Morning,0,Medium
39,4.5,3.0600204990366,26,9,Morning,0,Medium
26,4.9,9.0560043068168,12,16,Afternoon,0,Low
22,4.7,1.4688001598213698,10,20,Evening,1,Low
33,4.5,4.5374181102775015,27,23,Night,0,High
32,4.3,16.384574278446888,31,16,Afternoon,0,High
33,4.8,6.118745338337883,28,21,Night,1,High
20,4.7,13.787803344502166,17,23,Night,0,Low
27,4.9,16.634890709262812,17,9,Morning,0,Low
21,4.6,6.10529065785668,12,13,Afternoon,1,Low
26,4.6,7.601874226721306,29,15,Afternoon,0,High
32,5.0,8.95300616496623,19,12,Afternoon,1,Medium
29,4.9,19.87743959766268,26,10,Morning,0,Medium
32,4.6,19.65962528368346,48,23,Night,0,Jam
22,4.7,13.40589201844482,11,15,Afternoon,0,Low
25,4.8,13.428531141453002,25,8,Morning,0,Medium
33,4.6,3.104782360921273,19,22,Night,0,Medium
29,4.6,14.045192461618532,25,11,Morning,1,Medium
20,4.7,9.074744674240508,16,22,Night,0,Low
24,4.7,12.237379473671204,20,23,Night,0,Medium
24,4.9,4.527535939190851,29,10,Morning,0,High
24,4.8,8.940047176803803,11,19,Evening,1,Low
37,4.9,10.90598905626856,22,17,Evening,0,Medium
37,4.7,1.552553316850164,29,23,Night,0,High
24,4.6,7.771834302405156,21,18,Evening,1,Medium
22,4.9,20.177742451193726,19,23,Night,0,Medium
24,4.8,4.596877706640582,23,20,Evening,1,Medium
27,4.6,20.207240425376,21,18,Evening,1,Medium
25,4.7,16.72197157113449,28,11,Morning,1,High
29,4.6,7.325462534530789,19,17,Evening,0,Medium
26,4.5,20.85333460818577,21,21,Night,1,Medium
26,4.8,3.0408160408563645,22,9,Morning,0,Medium
35,4.7,7.34252590190104,25,20,Evening,1,Medium
32,4.6,19.659414837287816,35,20,Evening,1,Jam
27,4.8,7.645374027054474,11,12,Afternoon,1,Low
32,3.6,13.787860239172238,31,8,Morning,0,High
32,4.0,6.037544630194731,37,17,Evening,0,Jam
32,4.4,9.19301447226726,33,9,Morning,0,High
26,5.0,7.56206997216252,24,19,Evening,1,Medium
34,4.7,6.122094799492485,24,22,Night,0,Medium
29,4.5,16.601433047700773,28,20,Evening,1,High
33,4.8,10.724430107278732,25,19,Evening,1,Medium
34,4.6,1.558157003350965,15,9,Morning,0,Low
33,4.6,13.42872862976706,44,8,Morning,0,Jam
22,4.8,6.147038743531219,15,10,Morning,0,Low
39,4.2,17.098061238904577,31,8,Morning,0,High
30,4.9,1.4899874085572802,20,14,Afternoon,1,Medium
37,4.1,10.68384582889212,35,8,Morning,0,Jam
23,4.8,6.232139486668676,26,14,Afternoon,1,Medium
30,4.6,4.469557550709459,30,16,Afternoon,0,High
39,4.9,17.07651409817472,45,22,Night,0,Jam
32,4.6,3.145067434621583,25,11,Morning,1,Medium
25,4.7,5.9690346942820565,22,18,Evening,1,Medium
18,1.0,9.313528459379995,21,17,Evening,0,Medium
31,4.4,10.42814859368776,48,11,Morning,1,Jam
20,4.0,9.056672984546305,15,18,Evening,1,Low
35,4.8,12.233151216488867,22,15,Afternoon,0,Medium
37,4.0,5.959018323622155,33,10,Morning,0,High
21,5.0,9.178138375055346,12,20,Evening,1,Low
27,4.8,3.0253327061731827,12,10,Morning,0,Low
37,4.9,10.704672233867438,36,8,Morning,0,Jam
36,5.0,16.722118375772798,44,17,Evening,0,Jam
22,4.6,9.176325854672063,11,20,Evening,1,Low
34,5.0,13.765934616154224,45,19,Evening,1,Jam
28,4.9,7.563061700786225,16,23,Night,0,Low
37,4.6,17.077821017428217,27,15,Afternoon,0,High
34,4.0,16.634890709262812,35,12,Afternoon,1,Jam
30,4.7,14.15280068944862,24,23,Night,0,Medium
33,4.8,4.717601092054723,22,20,Evening,1,Medium
29,4.5,19.65982489949044,28,21,Night,1,High
33,4.7,8.937863682516067,25,17,Evening,0,Medium
29,4.6,4.405680947751476,14,23,Night,0,Low
30,4.7,16.60006026589117,30,19,Evening,1,High
24,4.9,20.17918820668895,17,21,Night,1,Low
36,4.6,12.256687342592544,49,14,Afternoon,1,Jam
35,5.0,11.916994721599456,36,11,Morning,1,Jam
33,4.9,13.680920077460073,25,19,Evening,1,Medium
35,4.7,4.657568579194856,30,17,Evening,0,High
21,4.7,12.421407858788074,18,19,Evening,1,Low
39,4.8,9.435201537430713,29,18,Evening,1,High
23,5.0,1.5725337292863206,18,16,Afternoon,0,Low
37,4.6,13.970652591255362,25,16,Afternoon,0,Medium
23,4.8,9.12210080560154,15,16,Afternoon,0,Low
21,4.8,12.25642131854294,27,19,Evening,1,High
36,4.5,19.66131020445878,43,18,Evening,1,Jam
34,4.7,13.765934616154224,49,22,Night,0,Jam
25,4.7,9.077679565695163,16,21,Night,1,Low
22,4.2,8.937860881830986,49,20,Evening,1,Jam
34,3.5,10.865584127340671,32,11,Morning,1,High
35,4.9,13.61234086526925,29,12,Afternoon,1,High
37,4.9,3.145067434621583,28,15,Afternoon,0,High
22,4.6,7.659687719504771,15,14,Afternoon,1,Low
25,4.7,13.40588385177946,29,12,Afternoon,1,High
34,4.6,12.117036432265769,30,17,Evening,0,High
34,4.4,10.641057010178104,37,15,Afternoon,0,Jam
33,4.6,20.44292976252901,20,22,Night,0,Medium
39,4.6,13.40588385177946,26,18,Evening,1,Medium
33,4.8,12.419848147906764,24,20,Evening,1,Medium
21,4.6,19.97574121625775,28,17,Evening,0,High
28,4.7,12.435689047425893,13,23,Night,0,Low
28,4.8,19.359307695551315,26,12,Afternoon,1,Medium
20,4.9,20.44292976252901,25,19,Evening,1,Medium
26,5.0,12.09989696023008,41,17,Evening,0,Jam
30,4.8,4.5441940135013885,16,10,Morning,0,Low
37,4.7,17.0748796170777,35,14,Afternoon,1,Jam
29,4.6,19.97580879143884,40,21,Night,1,Jam
33,4.8,10.60241776436213,44,21,Night,1,Jam
30,5.0,13.583332471810742,41,12,Afternoon,1,Jam
23,4.9,2.97954052235862,18,11,Morning,1,Low
21,4.9,13.970122998262736,22,19,Evening,1,Medium
35,4.5,1.5522330405310387,27,14,Afternoon,1,High
27,4.4,12.074114327172738,34,12,Afternoon,1,Jam
37,4.8,19.39446830388421,25,14,Afternoon,1,Medium
29,4.6,7.660692882261083,33,18,Evening,1,High
29,4.6,1.5147814055668367,25,17,Evening,0,Medium
27,4.9,10.723286946137495,18,11,Morning,1,Low
24,4.9,19.627098345613145,28,16,Afternoon,0,High
34,4.1,1.4981846390604394,34,12,Afternoon,1,Jam
36,4.9,16.38436680922718,49,19,Evening,1,Jam
22,4.9,3.060475538708932,14,21,Night,1,Low
22,4.9,10.254107230645024,28,20,Evening,1,High
24,4.5,10.429991108601625,26,10,Morning,0,Medium
24,4.9,4.663600819587713,16,16,Afternoon,0,Low
36,4.9,7.448318246839861,26,21,Night,1,Medium
27,4.0,9.220881802737226,28,10,Morning,0,High
24,4.7,1.4883352105448648,12,16,Afternoon,0,Low
27,4.9,7.7618394221539715,20,10,Morning,0,Medium
29,5.0,12.4206925399653,27,22,Night,0,High
29,4.6,10.587588203123202,49,9,Morning,0,Jam
30,4.8,12.42075005031394,30,17,Evening,0,High
28,4.7,8.927848741431507,26,23,Night,0,Medium
21,4.5,3.1213196828456646,10,21,Night,1,Low
36,4.1,16.63545121553746,49,21,Night,1,Jam
30,4.6,17.077949437324254,29,20,Evening,1,High
28,4.7,10.867908640310205,15,9,Morning,0,Low
38,4.9,3.145067434621583,20,16,Afternoon,0,Medium
29,4.6,6.05868073179297,14,23,Night,0,Low
25,4.9,3.145067434621583,16,17,Evening,0,Low
27,4.8,1.5297435115833462,23,13,Afternoon,1,Medium
32,4.2,20.82785802182748,32,9,Morning,0,High
24,4.8,16.635518179510296,11,10,Morning,0,Low
34,4.1,3.0879246817054824,28,14,Afternoon,1,High
28,4.1,9.12210840865768,28,17,Evening,0,High
39,4.8,10.569566051096633,26,19,Evening,1,Medium
28,4.0,19.394555235257258,38,11,Morning,1,Jam
39,4.9,13.58037387628081,38,15,Afternoon,0,Jam
27,4.8,12.58026782240096,27,13,Afternoon,1,High
22,4.6,1.5524082366564882,17,19,Evening,1,Low
26,4.5,16.659917302375856,15,13,Afternoon,1,Low
29,4.6,9.087965501261843,18,13,Afternoon,1,Low
36,4.8,17.074806111802342,44,12,Afternoon,1,Jam
29,4.6,4.663310416717064,16,17,Evening,0,Low
26,4.5,20.18126391655743,25,18,Evening,1,Medium
29,4.6,4962.702860617254,24,16,Afternoon,0,Medium
39,5.0,3.073391571442881,44,12,Afternoon,1,Jam
34,4.4,7.659687719504771,24,8,Morning,0,Medium
30,5.0,4.656862974504423,35,20,Evening,1,Jam
32,4.6,19.627098345613145,38,23,Night,0,Jam
33,4.6,4.561113588992392,24,17,Evening,0,Medium
29,4.6,16460.01288771731,21,9,Morning,0,Medium
28,4.6,16.822155609316784,16,18,Evening,1,Low
24,5.0,10.88132949340842,41,11,Morning,1,Jam
38,4.4,17.07425677879506,32,20,Evening,1,High
36,4.1,17.098385362043125,49,10,Morning,0,Jam
25,4.8,7.772809995408218,28,13,Afternoon,1,High
28,4.5,1.5725337292863206,18,19,Evening,1,Low
37,4.9,10.86747614344571,15,21,Night,1,Low
37,4.7,4.717601092054723,15,20,Evening,1,Low
24,2.7,19.364277132208933,31,18,Evening,1,High
39,4.2,7.862668167410368,20,13,Afternoon,1,Medium
29,4.6,9.0744863163354,18,18,Evening,1,Low
37,5.0,6.146925931738674,35,11,Morning,1,Jam
39,4.9,3.105114162498081,27,8,Morning,0,High
36,4.7,7.447061074885476,15,12,Afternoon,1,Low
29,4.6,2.979521049499676,17,20,Evening,1,Low
38,4.6,12.417550916012669,29,15,Afternoon,0,High
27,4.9,3.073202406260901,16,16,Afternoon,0,Low
31,4.8,4.6817474455765264,27,13,Afternoon,1,High
39,4.6,9.180904863919933,24,18,Evening,1,Medium
24,4.6,16.902495928547932,41,12,Afternoon,1,Jam
25,4.9,17.077821017428217,19,23,Night,0,Medium
20,4.7,5662.8102038258285,34,11,Morning,1,Jam
20,4.9,10.564409665969912,10,19,Evening,1,Low
32,4.8,3.108902629159079,27,19,Evening,1,High
23,4.9,16.64760382513973,15,14,Afternoon,1,Low
36,4.7,9.074628631820476,25,19,Evening,1,Medium
22,4.6,16.153452506169227,32,15,Afternoon,0,High
33,4.9,20.44292976252901,29,10,Morning,0,High
29,4.6,12.073402311815489,11,9,Morning,0,Low
28,4.5,6.081108484515621,49,16,Afternoon,0,Jam
32,4.6,20.85246332426502,25,13,Afternoon,1,Medium
24,4.9,19.916194656539723,41,19,Evening,1,Jam
20,4.9,10.587588203123202,21,11,Morning,1,Medium
28,4.9,17.29786575291325,18,13,Afternoon,1,Low
35,4.9,20.84807400544794,49,22,Night,0,Jam
24,4.6,7.772429015118305,21,21,Night,1,Medium
29,4.6,10.427667505405765,15,11,Morning,1,Low
25,4.6,6.217735074215029,16,16,Afternoon,0,Low
26,4.5,1.5725337292863206,27,11,Morning,1,High
38,4.8,13.680987399156823,42,8,Morning,0,Jam
30,3.5,12.107250921527276,39,13,Afternoon,1,Jam
29,4.6,16.6466343914473,35,16,Afternoon,0,Jam
22,4.7,3.1089883297664818,15,18,Evening,1,Low
36,4.6,10.58713106938141,37,13,Afternoon,1,Jam
38,4.2,19.61592696438906,36,8,Morning,0,Jam
36,4.7,7.802839040445297,27,22,Night,0,High
30,4.6,4.560783589287882,17,11,Morning,1,Low
21,4.6,10.586817607222669,20,23,Night,0,Medium
39,4.1,5.958847028253512,37,15,Afternoon,0,Jam
22,4.8,9.435201537430713,14,23,Night,0,Low
36,4.4,13.611544388190245,33,18,Evening,1,High
39,4.6,9.121491544069452,15,8,Morning,0,Low
36,4.3,19.917038235830525,41,10,Morning,0,Jam
36,4.4,4.596738270617085,32,14,Afternoon,1,High
23,4.6,4.469362226704669,28,15,Afternoon,0,High
20,4.8,10.485603735230445,20,9,Morning,0,Medium
34,4.7,19.367701972031373,21,13,Afternoon,1,Medium
22,4.0,12.239035527316547,34,11,Morning,1,Jam
22,4.7,4.561152341209104,22,11,Morning,1,Medium
36,4.4,9.12142598198074,38,22,Night,0,Jam
29,5.0,4.681897889429992,13,10,Morning,0,Low
25,4.9,20.20634606758321,43,15,Afternoon,0,Jam
24,4.7,10.428102699087209,24,11,Morning,1,Medium
27,4.4,5016.915406501622,49,18,Evening,1,Jam
30,4.7,16.384574278446888,27,12,Afternoon,1,High
20,4.6,10.564974101603957,38,11,Morning,1,Jam
29,4.6,12.162115707004752,33,13,Afternoon,1,High
38,4.9,6.21786032966792,15,12,Afternoon,1,Low
29,4.9,4.4690273945058,17,19,Evening,1,Low
31,4.6,12.58026782240096,21,21,Night,1,Medium
28,4.6,3.1088209178697257,24,22,Night,0,Medium
35,4.9,3.018911481757933,23,11,Morning,1,Medium
21,4.9,17.13802213292784,27,14,Afternoon,1,High
39,4.8,4.658255524232583,30,17,Evening,0,High
23,4.9,13.969760212954572,20,20,Evening,1,Medium
31,4.6,9.316238098535816,22,18,Evening,1,Medium
27,4.7,11.00773476374462,15,12,Afternoon,1,Low
34,5.0,4.560961191343126,16,17,Evening,0,Low
21,4.5,4.561113588992392,28,10,Morning,0,High
35,5.0,12.419464414086296,29,9,Morning,0,High
27,4.8,19.97580879143884,39,17,Evening,0,Jam
31,4.0,13.989532967706149,38,23,Night,0,Jam
31,4.6,10.88124973155242,26,21,Night,1,Medium
32,4.3,13.7639772244273,43,9,Morning,0,Jam
33,3.7,16.635820545591837,41,16,Afternoon,0,Jam
28,4.7,9.435201537430713,18,23,Night,0,Low
36,4.6,13.972123977178397,28,21,Night,1,High
24,5.0,11.916679298853872,26,15,Afternoon,0,Medium
20,4.7,1.5203013368539595,17,12,Afternoon,1,Low
31,4.9,9.192571532077354,24,22,Night,0,Medium
36,4.1,9.314976789361037,33,11,Morning,1,High
31,3.7,14.022182614283688,36,13,Afternoon,1,Jam
18,1.0,12.41985066025304,20,10,Morning,0,Medium
38,5.0,6.050355980667544,25,8,Morning,0,Medium
35,4.9,1.5580994617893935,31,20,Evening,1,High
33,5.0,19.97569604145084,36,16,Afternoon,0,Jam
29,4.6,16.825674553493787,28,18,Evening,1,High
23,4.6,9.077679565695163,36,13,Afternoon,1,Jam
26,4.9,11.917128700012814,10,10,Morning,0,Low
35,5.0,13.217038837661814,24,17,Evening,0,Medium
26,5.0,13.184369264233393,41,21,Night,1,Jam
34,4.6,1.5606567477133677,20,11,Morning,1,Medium
34,4.7,13.97320677313832,27,13,Afternoon,1,High
38,4.2,4.595940524023034,42,18,Evening,1,Jam
20,4.0,1.512602129242317,19,8,Morning,0,Medium
33,4.9,1.5263969120396546,25,21,Night,1,Medium
29,4.6,19.36254180430375,38,20,Evening,1,Jam
37,4.5,10.757014337994818,23,9,Morning,0,Medium
30,4.5,9.313979922202105,30,15,Afternoon,0,High
39,5.0,6.2104161583770905,23,10,Morning,0,Medium
29,4.9,12.16211593670245,20,15,Afternoon,0,Medium
29,4.6,1.552216563717579,17,18,Evening,1,Low
37,4.7,1.5368588631563929,26,21,Night,1,Medium
37,4.6,16.851359915660815,44,15,Afternoon,0,Jam
39,4.1,3.121318846633558,49,11,Morning,1,Jam
38,4.6,9.435201537430713,28,18,Evening,1,High
29,4.6,6.049919555217213,23,19,Evening,1,Medium
34,4.5,19.87987067737402,27,18,Evening,1,High
29,4.7,7.761350404897176,21,19,Evening,1,Medium
22,4.8,12.07514720418408,14,22,Night,0,Low
33,4.9,7.862668167410368,18,17,Evening,0,Low
24,4.6,6.049765396707846,24,23,Night,0,Medium
33,4.6,14.022298282478662,30,18,Evening,1,High
30,3.6,12.074281945769592,37,15,Afternoon,0,Jam
23,4.6,10.867286735129932,27,8,Morning,0,High
30,4.8,9.348072739622449,28,11,Morning,1,High
29,4.7,7.57343592001987,13,18,Evening,1,Low
24,4.9,16.38598063528595,27,9,Morning,0,High
28,4.8,9.313979922202105,20,9,Morning,0,Medium
26,4.5,3.145067434621583,17,17,Evening,0,Low
29,4.6,16.72254315530654,16,14,Afternoon,1,Low
34,4.6,16.63674459183079,30,9,Morning,0,High
27,4.4,10.703215446671615,31,11,Morning,1,High
22,4.7,9.075344501962311,22,17,Evening,0,Medium
29,4.6,6.081190891367921,22,14,Afternoon,1,Medium
28,4.7,2.976599295045268,20,8,Morning,0,Medium
22,4.6,19.76188003558642,38,15,Afternoon,0,Jam
26,4.9,9.121036990826411,17,9,Morning,0,Low
25,4.8,6.290134677634678,24,11,Morning,1,Medium
21,4.7,20.44292976252901,18,14,Afternoon,1,Low
25,4.3,9.055361318454349,22,21,Night,1,Medium
32,4.9,17.29786575291325,46,19,Evening,1,Jam
38,4.1,12.237167878708906,38,19,Evening,1,Jam
37,4.6,6.2089894502097405,27,12,Afternoon,1,High
23,4.3,12.41963411406132,35,19,Evening,1,Jam
36,4.5,19.36338532965707,34,16,Afternoon,0,Jam
29,4.6,8.953131511688728,25,11,Morning,1,Medium
31,4.9,13.829131656291406,49,19,Evening,1,Jam
27,4.8,7.790109178658928,12,9,Morning,0,Low
31,4.9,13.97275106350409,15,18,Evening,1,Low
33,4.8,3.0736879816308624,28,15,Afternoon,0,High
25,4.1,16.601046189402922,38,20,Evening,1,Jam
29,4.6,19.76105000353837,45,13,Afternoon,1,Jam
32,4.8,6.081142187745758,31,10,Morning,0,High
28,4.8,5.968814211616335,19,22,Night,0,Medium
34,4.8,19.08711081412212,45,19,Evening,1,Jam
26,5.0,13.583332471810742,21,20,Evening,1,Medium
39,4.6,9.313300003113463,45,10,Morning,0,Jam
22,4.8,1.5126917819907382,18,16,Afternoon,0,Low
36,4.5,10.565032566503788,45,10,Morning,0,Jam
21,5.0,7.802839040445297,20,11,Morning,1,Medium
27,4.5,1.554424975889943,17,14,Afternoon,1,Low
36,4.7,12.463861442061829,29,11,Morning,1,High
26,4.9,9.22083460710919,36,13,Afternoon,1,Jam
32,4.8,12.58026782240096,20,23,Night,0,Medium
25,4.8,6.128639386842631,22,18,Evening,1,Medium
38,4.5,6.120777222727502,27,23,Night,0,High
24,4.9,13.214760626728438,32,10,Morning,0,High
22,4.6,6.210946741811576,18,16,Afternoon,0,Low
22,4.7,10.92340421813533,12,14,Afternoon,1,Low
29,4.6,6.12862767048463,22,23,Night,0,Medium
37,4.7,9.07538735961594,34,14,Afternoon,1,Jam
